host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790077070.053805,132153.0,56.658,14.655,165.114,2.791,-0.238,1.105,-0.841,0.15,0.531,100.932,-36.228,34.2,0.0,0.3,0.0,0.0
1790077070.053827,132159.0,56.667,14.667,165.113,2.526,-0.148,1.051,-0.839,0.147,0.533,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077070.053847,132164.0,56.672,14.67,165.112,2.374,-0.112,1.024,-0.839,0.146,0.534,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077070.053869,132170.0,56.677,14.673,165.11,2.223,-0.043,0.993,-0.838,0.144,0.534,100.932,-36.228,34.188,-0.1,-0.3,0.0,0.0
1790077070.053889,132176.0,56.682,14.674,165.107,2.126,0.043,0.984,-0.838,0.143,0.534,100.932,-36.228,34.2,0.0,0.0,0.0,0.0
1790077070.053909,132181.0,56.688,14.675,165.105,2.049,0.116,0.981,-0.838,0.142,0.534,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077070.053928,132186.0,56.694,14.675,165.102,1.987,0.173,0.999,-0.838,0.142,0.534,100.932,-36.216,34.188,0.1,0.0,0.0,0.0
1790077070.053997,132191.0,56.7,14.676,165.1,1.893,0.206,1.025,-0.838,0.142,0.534,100.932,-36.216,34.188,0.1,0.0,0.0,0.0
1790077070.057251,132196.0,56.706,14.676,165.099,1.788,0.245,1.027,-0.839,0.142,0.533,100.932,-36.228,34.188,0.0,-0.1,0.0,0.0
1790077070.075402,132202.0,56.713,14.675,165.097,1.692,0.278,1.013,-0.84,0.143,0.533,100.932,-36.228,34.2,-0.1,0.2,2.5420013116672635e-07,0.0
1790077070.075527,132207.0,56.72,14.675,165.095,1.542,0.294,1.0,-0.841,0.143,0.534,100.932,-36.216,34.188,0.1,-0.1,2.5420013116672635e-07,0.0
1790077070.075572,132213.0,56.727,14.673,165.094,1.412,0.315,0.987,-0.842,0.144,0.534,100.932,-36.228,34.2,-0.1,0.1,2.5420013116672635e-07,0.0
1790077070.0802538,132219.0,56.734,14.672,165.093,1.311,0.335,0.99,-0.843,0.144,0.534,100.932,-36.216,34.2,0.1,0.0,2.5420013116672635e-07,0.0
1790077070.085403,132224.0,56.749,14.668,165.091,1.114,0.426,1.032,-0.844,0.144,0.534,100.932,-36.216,34.2,0.0,0.0,2.5420013116672635e-07,0.0
1790077070.0925682,132230.0,56.749,14.668,165.091,1.114,0.426,1.032,-0.844,0.144,0.534,100.932,-36.228,34.188,-0.1,0.0,0.002150487499602605,0.0
1790077070.219318,132236.0,56.764,14.661,165.089,0.939,0.48,1.051,-0.844,0.142,0.534,100.932,-36.216,34.2,0.1,0.3,0.002150487499602605,0.0
1790077070.2194219,132241.0,56.772,14.657,165.088,0.841,0.471,1.084,-0.843,0.141,0.534,100.932,-36.228,34.188,0.0,-0.1,0.002150487499602605,0.0
1790077070.21945,132247.0,56.78,14.652,165.087,0.749,0.461,1.109,-0.843,0.14,0.534,100.932,-36.216,34.2,0.2,0.0,0.002150487499602605,0.0
1790077070.2194712,132253.0,56.787,14.647,165.086,0.676,0.462,1.157,-0.843,0.139,0.533,100.933,-36.228,34.188,0.0,0.0,0.002150487499602605,0.0
1790077070.219491,132259.0,56.803,14.636,165.085,0.489,0.461,1.285,-0.844,0.138,0.532,100.933,-36.228,34.2,-0.2,0.1,0.002150487499602605,0.0
1790077070.219509,132265.0,56.81,14.631,165.086,0.431,0.418,1.349,-0.844,0.139,0.532,100.933,-36.216,34.2,0.1,0.0,0.002150487499602605,0.0
1790077070.219606,132271.0,56.818,14.626,165.087,0.375,0.357,1.397,-0.844,0.139,0.531,100.933,-36.228,34.2,-0.2,0.1,0.002150487499602605,0.0
1790077070.219677,132276.0,56.825,14.622,165.089,0.278,0.301,1.451,-0.845,0.14,0.531,100.933,-36.228,34.188,0.0,-0.1,0.002150487499602605,0.0
1790077070.219738,132282.0,56.831,14.617,165.091,0.16,0.243,1.497,-0.845,0.14,0.53,100.933,-36.216,34.2,0.1,0.0,0.002150487499602605,0.0
1790077070.21984,132288.0,56.838,14.612,165.093,0.099,0.229,1.533,-0.845,0.14,0.53,100.933,-36.228,34.188,0.0,-0.1,0.002150487499602605,0.0
1790077070.219879,132293.0,56.845,14.607,165.096,0.062,0.211,1.574,-0.844,0.14,0.53,100.933,-36.228,34.2,0.0,0.1,0.002150487499602605,0.0
1790077070.219902,132299.0,56.857,14.597,165.102,-0.061,0.142,1.696,-0.844,0.138,0.53,100.933,-36.228,34.2,-0.2,0.0,0.002150487499602605,0.0
1790077070.219924,132304.0,56.863,14.591,165.105,-0.116,0.121,1.755,-0.843,0.136,0.53,100.933,-36.228,34.2,0.0,0.1,0.002150487499602605,0.0
1790077070.219945,132310.0,56.868,14.585,165.108,-0.124,0.079,1.822,-0.843,0.135,0.531,100.933,-36.228,34.188,0.1,-0.3,0.002150487499602605,0.0
1790077070.219968,132315.0,56.868,14.585,165.108,-0.124,0.079,1.822,-0.843,0.135,0.531,100.933,-36.216,34.2,0.1,0.0,0.002150487499602605,0.0
1790077070.21999,132320.0,56.878,14.572,165.115,-0.146,0.003,2.023,-0.844,0.132,0.531,100.932,-36.216,34.2,0.1,0.2,0.002150487499602605,0.0
1790077070.220012,132326.0,56.882,14.567,165.119,-0.121,-0.057,2.129,-0.844,0.131,0.531,100.932,-36.228,34.2,0.0,0.0,0.002150487499602605,0.0
1790077070.220033,132331.0,56.886,14.562,165.124,-0.095,-0.101,2.235,-0.845,0.131,0.531,100.932,-36.228,34.2,-0.1,0.0,0.002150487499602605,0.0
1790077070.220053,132337.0,56.89,14.558,165.129,-0.076,-0.147,2.35,-0.846,0.13,0.531,100.932,-36.228,34.2,-0.1,0.0,0.002150487499602605,0.0
1790077070.2201128,132343.0,56.894,14.554,165.136,-0.053,-0.228,2.461,-0.847,0.13,0.532,100.932,-36.228,34.188,0.0,-0.1,0.002150487499602605,0.0
1790077070.22014,132348.0,56.897,14.551,165.143,-0.014,-0.341,2.557,-0.848,0.13,0.531,100.932,-36.228,34.2,-0.1,0.2,0.002150487499602605,0.0
1790077070.220161,132354.0,56.901,14.55,165.161,0.01,-0.501,2.805,-0.849,0.132,0.53,100.932,-36.216,34.188,0.1,-0.2,0.002150487499602605,0.0
1790077070.2218618,132360.0,56.903,14.55,165.171,-0.026,-0.581,2.902,-0.85,0.133,0.53,100.932,-36.228,34.188,0.0,-0.1,0.002150487499602605,0.0
1790077070.2471879,132366.0,56.905,14.552,165.183,-0.067,-0.655,3.017,-0.851,0.134,0.529,100.932,-36.216,34.188,0.1,-0.1,0.008150487499602604,0.0
1790077070.247272,132373.0,56.906,14.555,165.197,-0.082,-0.741,3.133,-0.852,0.136,0.528,100.932,-36.228,34.2,0.0,0.0,0.008150487499602604,0.0
1790077070.247298,132378.0,56.907,14.559,165.211,-0.083,-0.845,3.22,-0.853,0.137,0.528,100.932,-36.228,34.2,0.0,0.1,0.008150487499602604,0.0
1790077070.247425,132384.0,56.906,14.57,165.242,-0.079,-1.07,3.361,-0.854,0.139,0.527,100.932,-36.216,34.2,0.1,0.1,0.008150487499602604,0.0
1790077070.251466,132390.0,56.905,14.576,165.259,-0.092,-1.201,3.435,-0.855,0.139,0.527,100.932,-36.228,34.188,-0.1,-0.1,0.011150487499602603,0.0
1790077070.256993,132395.0,56.904,14.582,165.275,-0.099,-1.31,3.503,-0.855,0.14,0.527,100.932,-36.228,34.188,0.0,-0.1,0.011150487499602603,0.0
1790077070.295645,132401.0,56.901,14.588,165.292,-0.104,-1.394,3.56,-0.855,0.14,0.528,100.932,-36.228,34.188,0.0,0.0,0.0171504874996026,0.0
1790077070.2957382,132406.0,56.899,14.595,165.309,-0.09,-1.481,3.617,-0.855,0.139,0.528,100.932,-36.216,34.2,0.2,0.2,0.0171504874996026,0.0
1790077070.295766,132412.0,56.895,14.602,165.327,-0.065,-1.574,3.695,-0.855,0.139,0.529,100.932,-36.228,34.188,0.0,0.0,0.0171504874996026,0.0
1790077070.2957911,132418.0,56.891,14.608,165.344,-0.026,-1.658,3.745,-0.855,0.138,0.53,100.932,-36.216,34.188,0.0,0.0,0.0171504874996026,0.0
1790077070.29584,132423.0,56.886,14.615,165.361,0.027,-1.697,3.767,-0.855,0.138,0.531,100.932,-36.228,34.2,0.0,0.1,0.0171504874996026,0.0
1790077070.295867,132428.0,56.882,14.622,165.378,0.092,-1.737,3.8,-0.855,0.137,0.533,100.932,-36.216,34.188,0.1,-0.1,0.0171504874996026,0.0
1790077070.2958899,132434.0,56.871,14.637,165.413,0.231,-1.784,3.887,-0.855,0.137,0.535,100.932,-36.228,34.188,-0.1,-0.1,0.0171504874996026,0.0
1790077070.3012538,132439.0,56.871,14.637,165.413,0.231,-1.784,3.887,-0.855,0.137,0.535,100.932,-36.228,34.188,-0.1,0.0,0.018490087499958462,0.0
1790077070.343882,132445.0,56.865,14.645,165.43,0.276,-1.796,3.908,-0.855,0.137,0.535,100.933,-36.216,34.2,0.1,0.0,0.025818616700416897,0.0
1790077070.3440828,132450.0,56.853,14.663,165.467,0.37,-1.742,3.962,-0.855,0.139,0.538,100.933,-36.228,34.188,-0.1,-0.1,0.025818616700416897,0.0
1790077070.344127,132456.0,56.847,14.674,165.485,0.453,-1.7,3.991,-0.855,0.14,0.539,100.933,-36.228,34.2,0.0,0.1,0.025818616700416897,0.0
1790077070.3441558,132461.0,56.841,14.685,165.504,0.532,-1.618,4.003,-0.855,0.14,0.54,100.933,-36.228,34.188,-0.1,-0.2,0.025818616700416897,0.0
1790077070.344179,132467.0,56.835,14.696,165.524,0.553,-1.548,3.988,-0.855,0.141,0.542,100.933,-36.228,34.188,0.0,0.0,0.025818616700416897,0.0
1790077070.344278,132473.0,56.829,14.707,165.543,0.586,-1.484,3.968,-0.855,0.141,0.543,100.933,-36.228,34.2,0.0,0.0,0.025818616700416897,0.0
1790077070.344307,132479.0,56.818,14.73,165.581,0.714,-1.359,3.96,-0.854,0.141,0.545,100.933,-36.228,34.2,0.0,0.3,0.025818616700416897,0.0
1790077070.347092,132485.0,56.813,14.741,165.599,0.776,-1.293,3.897,-0.853,0.14,0.545,100.933,-36.216,34.188,0.2,-0.3,0.025818616700416897,0.0
1790077070.368004,132490.0,56.808,14.753,165.618,0.852,-1.181,3.86,-0.853,0.14,0.546,100.933,-36.216,34.188,0.2,-0.3,0.02811390419956297,0.0
1790077070.369764,132496.0,56.804,14.764,165.636,0.934,-1.056,3.852,-0.852,0.14,0.546,100.933,-36.228,34.2,-0.2,0.1,0.02811390419956297,0.0
1790077070.369907,132501.0,56.8,14.776,165.654,1.005,-0.962,3.826,-0.852,0.139,0.546,100.933,-36.228,34.2,-0.1,0.0,0.02811390419956297,0.0
1790077070.369944,132506.0,56.796,14.788,165.671,1.095,-0.892,3.788,-0.852,0.139,0.547,100.933,-36.228,34.188,0.0,-0.3,0.02811390419956297,0.0
1790077070.374138,132511.0,56.793,14.801,165.689,1.197,-0.812,3.752,-0.852,0.139,0.547,100.933,-36.228,34.2,-0.1,0.1,0.0309305917005986,0.0
1790077070.3808498,132517.0,56.79,14.813,165.706,1.289,-0.717,3.71,-0.852,0.139,0.547,100.933,-36.216,34.2,0.2,0.1,0.0309305917005986,0.0
1790077070.389199,132522.0,56.788,14.826,165.723,1.365,-0.622,3.688,-0.852,0.139,0.547,100.933,-36.216,34.2,0.1,0.1,0.0309305917005986,0.0
1790077070.389342,132528.0,56.787,14.84,165.74,1.433,-0.517,3.668,-0.852,0.139,0.547,100.933,-36.228,34.188,0.0,-0.2,0.0309305917005986,0.0
1790077070.39476,132533.0,56.786,14.853,165.757,1.497,-0.411,3.613,-0.852,0.139,0.547,100.933,-36.228,34.2,0.0,0.0,0.0309305917005986,0.0
1790077070.400762,132539.0,56.786,14.88,165.79,1.588,-0.179,3.513,-0.852,0.139,0.546,100.933,-36.228,34.188,0.0,-0.2,0.0309305917005986,0.0
1790077070.406208,132545.0,56.787,14.893,165.807,1.652,-0.079,3.472,-0.852,0.139,0.545,100.933,-36.228,34.2,0.0,0.0,0.0332077458006097,0.0
1790077070.4122949,132551.0,56.789,14.907,165.823,1.683,0.005,3.428,-0.852,0.139,0.544,100.933,-36.228,34.2,0.0,0.2,0.0332077458006097,0.0
1790077070.419706,132556.0,56.791,14.921,165.839,1.716,0.042,3.391,-0.853,0.139,0.543,100.933,-36.216,34.2,0.1,0.0,0.0332077458006097,0.0
1790077070.425317,132562.0,56.793,14.935,165.855,1.77,0.054,3.361,-0.853,0.139,0.542,100.933,-36.216,34.188,0.0,0.0,0.03573978750064271,0.0
1790077070.429908,132568.0,56.796,14.95,165.872,1.79,0.094,3.334,-0.853,0.14,0.541,100.932,-36.228,34.2,-0.1,0.0,0.03573978750064271,0.0
1790077070.4343228,132573.0,56.8,14.964,165.888,1.793,0.14,3.321,-0.854,0.14,0.539,100.932,-36.228,34.188,-0.1,0.0,0.03573978750064271,0.0
1790077070.4455192,132578.0,56.804,14.979,165.904,1.802,0.159,3.295,-0.854,0.14,0.538,100.932,-36.228,34.2,0.0,0.1,0.03573978750064271,0.0
1790077070.445583,132584.0,56.812,15.008,165.936,1.833,0.106,3.251,-0.855,0.14,0.536,100.932,-36.228,34.188,-0.1,-0.1,0.03573978750064271,0.0
1790077070.4525912,132589.0,56.812,15.008,165.936,1.833,0.106,3.251,-0.855,0.14,0.536,100.932,-36.228,34.2,0.1,0.3,0.03864802919997601,0.0
1790077070.455563,132594.0,56.816,15.021,165.951,1.822,0.091,3.203,-0.855,0.14,0.535,100.932,-36.216,34.188,0.2,-0.2,0.03864802919997601,0.0
1790077070.461281,132600.0,56.827,15.049,165.982,1.796,0.319,3.19,-0.855,0.139,0.534,100.932,-36.216,34.188,0.3,0.0,0.03864802919997601,0.0
1790077070.466678,132605.0,56.832,15.062,165.997,1.776,0.27,3.172,-0.854,0.139,0.534,100.932,-36.228,34.188,-0.1,0.0,0.03864802919997601,0.0
1790077070.4767098,132611.0,56.837,15.075,166.012,1.729,0.207,3.168,-0.855,0.139,0.533,100.932,-36.228,34.2,-0.1,0.0,0.03864802919997601,0.0
1790077070.4799948,132617.0,56.841,15.087,166.026,1.682,0.086,3.164,-0.855,0.139,0.533,100.932,-36.228,34.2,0.0,0.3,0.03864802919997601,0.0
1790077070.489722,132622.0,56.845,15.099,166.04,1.646,-0.056,3.147,-0.854,0.139,0.533,100.932,-36.228,34.2,0.0,0.0,0.03864802919997601,0.0
1790077070.489772,132628.0,56.849,15.111,166.054,1.607,-0.126,3.129,-0.854,0.14,0.532,100.932,-36.228,34.2,0.0,0.2,0.03864802919997601,0.0
1790077070.495287,132633.0,56.852,15.123,166.068,1.578,-0.17,3.098,-0.854,0.14,0.531,100.932,-36.228,34.188,0.0,-0.1,0.04179674580082065,0.0
1790077070.5005949,132639.0,56.859,15.144,166.095,1.429,-0.321,3.061,-0.853,0.14,0.528,100.932,-36.228,34.2,0.0,0.0,0.04179674580082065,0.0
1790077070.5063412,132645.0,56.862,15.154,166.108,1.369,-0.425,3.054,-0.852,0.14,0.527,100.932,-36.228,34.2,0.0,0.0,0.04179674580082065,0.0
1790077070.512226,132651.0,56.865,15.163,166.121,1.3,-0.533,3.058,-0.852,0.14,0.526,100.932,-36.228,34.188,0.0,-0.1,0.04179674580082065,0.0
1790077070.517408,132656.0,56.867,15.171,166.133,1.215,-0.611,3.043,-0.852,0.139,0.525,100.932,-36.216,34.188,0.1,-0.1,0.04179674580082065,0.0
1790077070.523832,132662.0,56.869,15.179,166.146,1.154,-0.686,3.045,-0.852,0.139,0.524,100.932,-36.216,34.2,0.1,0.0,0.04179674580082065,0.0
1790077070.529409,132668.0,56.871,15.187,166.158,1.109,-0.781,3.096,-0.852,0.138,0.524,100.932,-36.228,34.188,0.0,-0.1,0.04179674580082065,0.0
1790077070.536321,132675.0,56.872,15.201,166.181,1.0,-1.01,3.11,-0.852,0.138,0.525,100.932,-36.216,34.2,0.0,0.1,0.04179674580082065,0.0
1790077070.544372,132680.0,56.872,15.207,166.193,0.949,-1.097,3.126,-0.853,0.138,0.526,100.932,-36.216,34.2,0.0,0.0,0.04179674580082065,0.0
1790077070.551182,132686.0,56.872,15.213,166.204,0.891,-1.155,3.128,-0.853,0.139,0.526,100.932,-36.228,34.2,0.0,0.1,0.04179674580082065,0.0
1790077070.553673,132692.0,56.871,15.218,166.215,0.824,-1.217,3.099,-0.854,0.14,0.527,100.932,-36.228,34.2,0.0,0.1,0.04179674580082065,0.0
1790077070.559229,132698.0,56.87,15.224,166.226,0.789,-1.295,3.044,-0.854,0.141,0.528,100.932,-36.216,34.2,0.0,0.1,0.04179674580082065,0.0
1790077070.566509,132703.0,56.868,15.229,166.237,0.76,-1.375,2.998,-0.855,0.143,0.528,100.932,-36.228,34.188,-0.1,-0.2,0.04179674580082065,0.0
1790077070.5715652,132709.0,56.866,15.234,166.248,0.722,-1.419,2.944,-0.854,0.144,0.529,100.932,-36.228,34.2,0.0,0.0,0.04179674580082065,0.0
1790077070.577538,132714.0,56.863,15.238,166.258,0.712,-1.448,2.862,-0.854,0.145,0.529,100.932,-36.216,34.188,0.1,-0.1,0.04179674580082065,0.0
1790077070.5828962,132720.0,56.858,15.246,166.277,0.596,-1.522,2.708,-0.852,0.147,0.529,100.932,-36.228,34.188,-0.3,0.0,0.04479674580082065,0.0
1790077070.58691,132725.0,56.856,15.248,166.285,0.528,-1.568,2.64,-0.851,0.147,0.528,100.932,-36.216,34.188,0.1,-0.1,0.04479674580082065,0.0
1790077070.5966132,132731.0,56.853,15.25,166.293,0.49,-1.616,2.554,-0.85,0.147,0.527,100.932,-36.228,34.2,0.0,0.2,0.04479674580082065,0.0
1790077070.597891,132736.0,56.85,15.251,166.3,0.446,-1.681,2.494,-0.849,0.147,0.526,100.932,-36.228,34.2,0.0,0.0,0.047796745800820654,0.0
1790077070.6039522,132742.0,56.847,15.251,166.307,0.366,-1.758,2.451,-0.848,0.147,0.525,100.932,-36.216,34.2,0.1,0.0,0.05079674580082066,0.0
1790077070.608614,132747.0,56.844,15.25,166.312,0.285,-1.81,2.372,-0.848,0.146,0.525,100.932,-36.228,34.188,-0.1,0.0,0.05079674580082066,0.0
1790077070.613776,132752.0,56.84,15.247,166.317,0.236,-1.829,2.294,-0.847,0.146,0.525,100.932,-36.228,34.188,0.0,0.0,0.05379674580082066,0.0
1790077070.620141,132758.0,56.837,15.244,166.321,0.172,-1.842,2.225,-0.847,0.146,0.525,100.932,-36.216,34.2,0.1,0.0,0.05379674580082066,0.0
1790077070.6248589,132763.0,56.834,15.24,166.324,0.085,-1.865,2.152,-0.847,0.146,0.525,100.932,-36.228,34.2,-0.1,0.3,0.0547324708008091,0.0
1790077070.630642,132769.0,56.827,15.229,166.329,-0.089,-1.906,2.01,-0.847,0.146,0.525,100.932,-36.228,34.2,0.0,0.0,0.0547324708008091,0.0
1790077070.637439,132775.0,56.824,15.222,166.331,-0.18,-1.913,1.907,-0.847,0.147,0.526,100.932,-36.216,34.2,0.2,0.0,0.05692927920026705,0.0
1790077070.642882,132781.0,56.821,15.214,166.331,-0.263,-1.931,1.793,-0.847,0.148,0.526,100.932,-36.216,34.188,0.0,0.0,0.05692927920026705,0.0
1790077070.6522932,132787.0,56.817,15.206,166.331,-0.312,-1.976,1.708,-0.847,0.148,0.526,100.932,-36.228,34.2,-0.3,0.2,0.059332037500280425,0.0
1790077070.6595469,132792.0,56.814,15.196,166.33,-0.347,-2.007,1.614,-0.847,0.149,0.526,100.932,-36.216,34.2,0.1,0.0,0.059332037500280425,0.0
1790077070.659629,132797.0,56.81,15.186,166.329,-0.4,-2.0,1.502,-0.847,0.15,0.526,100.932,-36.228,34.2,0.0,0.0,0.059332037500280425,0.0
1790077070.664085,132803.0,56.807,15.175,166.327,-0.46,-1.993,1.41,-0.846,0.15,0.526,100.932,-36.216,34.188,0.0,-0.1,0.059332037500280425,0.0
1790077070.674806,132808.0,56.804,15.164,166.324,-0.483,-1.983,1.327,-0.845,0.15,0.526,100.932,-36.216,34.2,0.1,0.0,0.059332037500280425,0.0
1790077070.6760802,132814.0,56.797,15.137,166.315,-0.579,-1.97,1.075,-0.844,0.149,0.526,100.932,-36.216,34.188,0.1,-0.1,0.059332037500280425,0.0
1790077070.681748,132820.0,56.794,15.121,166.308,-0.626,-1.976,0.941,-0.844,0.148,0.526,100.932,-36.228,34.188,-0.2,0.0,0.06180291250057053,0.0
1790077070.688447,132826.0,56.792,15.105,166.301,-0.647,-1.829,0.859,-0.844,0.147,0.526,100.932,-36.228,34.2,-0.1,0.0,0.06180291250057053,0.0
1790077070.693665,132832.0,56.791,15.087,166.293,-0.676,-1.702,0.811,-0.844,0.146,0.526,100.932,-36.228,34.188,0.0,0.0,0.06180291250057053,0.0
1790077070.699559,132837.0,56.79,15.069,166.284,-0.687,-1.738,0.748,-0.844,0.145,0.526,100.932,-36.228,34.2,0.0,0.1,0.06180291250057053,0.0
1790077070.706059,132843.0,56.789,15.051,166.275,-0.667,-1.757,0.703,-0.844,0.144,0.527,100.932,-36.228,34.2,0.0,0.0,0.06180291250057053,0.0
1790077070.7106571,132849.0,56.786,15.012,166.255,-0.651,-1.78,0.672,-0.845,0.142,0.527,100.932,-36.216,34.188,0.3,0.0,0.06180291250057053,0.0
1790077070.7155368,132854.0,56.785,14.993,166.244,-0.653,-1.799,0.626,-0.845,0.142,0.528,100.932,-36.228,34.2,0.0,0.0,0.06180291250057053,0.0
1790077070.721365,132860.0,56.783,14.972,166.233,-0.656,-1.802,0.576,-0.845,0.142,0.528,100.932,-36.216,34.2,0.0,0.1,0.06180291250057053,0.0
1790077070.72732,132866.0,56.782,14.952,166.221,-0.669,-1.801,0.534,-0.846,0.142,0.529,100.932,-36.228,34.2,0.0,0.0,0.06180291250057053,0.0
1790077070.7325802,132871.0,56.78,14.931,166.21,-0.67,-1.818,0.507,-0.846,0.142,0.529,100.932,-36.216,34.188,0.2,-0.2,0.06180291250057053,0.0
1790077070.737275,132876.0,56.779,14.911,166.198,-0.654,-1.804,0.483,-0.847,0.143,0.529,100.932,-36.216,34.188,0.0,-0.1,0.06180291250057053,0.0
1790077070.743716,132882.0,56.778,14.89,166.186,-0.629,-1.795,0.413,-0.847,0.143,0.53,100.932,-36.228,34.2,-0.1,0.4,0.06180291250057053,0.0
1790077070.752245,132887.0,56.777,14.869,166.173,-0.618,-1.766,0.346,-0.847,0.143,0.53,100.932,-36.216,34.188,0.0,-0.1,0.06180291250057053,0.0
1790077070.75612,132893.0,56.776,14.847,166.16,-0.6,-1.749,0.32,-0.847,0.143,0.531,100.932,-36.216,34.188,0.2,-0.2,0.06180291250057053,0.0
1790077070.759361,132898.0,56.774,14.826,166.147,-0.586,-1.742,0.291,-0.847,0.143,0.532,100.932,-36.228,34.2,-0.2,0.3,0.06180291250057053,0.0
1790077070.764304,132903.0,56.773,14.804,166.133,-0.586,-1.708,0.261,-0.847,0.142,0.532,100.932,-36.216,34.2,0.0,0.0,0.06180291250057053,0.0
1790077070.7710772,132909.0,56.772,14.759,166.105,-0.505,-1.612,0.242,-0.847,0.14,0.534,100.932,-36.228,34.2,-0.1,0.0,0.06780291250057054,0.0
1790077070.7783391,132915.0,56.771,14.737,166.09,-0.445,-1.553,0.271,-0.848,0.138,0.535,100.932,-36.228,34.2,0.0,0.0,0.06780291250057054,0.0
1790077070.788147,132921.0,56.771,14.715,166.076,-0.363,-1.523,0.286,-0.848,0.137,0.536,100.932,-36.216,34.2,0.0,0.0,0.07080291250057054,0.0
1790077070.7896519,132927.0,56.771,14.692,166.061,-0.306,-1.496,0.321,-0.849,0.136,0.536,100.932,-36.228,34.188,0.0,-0.2,0.07106954170012614,0.0
1790077070.7940228,132932.0,56.771,14.692,166.061,-0.306,-1.496,0.321,-0.849,0.136,0.536,100.932,-36.216,34.188,0.0,-0.1,0.07106954170012614,0.0
1790077070.814903,132938.0,56.771,14.649,166.032,-0.19,-1.428,0.403,-0.851,0.134,0.536,100.933,-36.216,34.188,0.0,0.0,0.0735738625007798,0.0
1790077070.8250618,132944.0,56.772,14.629,166.019,-0.118,-1.406,0.461,-0.853,0.134,0.536,100.933,-36.228,34.2,-0.2,0.0,0.0735738625007798,0.0
1790077070.825124,132950.0,56.774,14.592,165.994,-0.033,-1.414,0.549,-0.856,0.135,0.534,100.933,-36.216,34.188,0.2,-0.2,0.0735738625007798,0.0
1790077070.825346,132956.0,56.775,14.574,165.983,-0.049,-1.422,0.631,-0.857,0.136,0.533,100.933,-36.228,34.188,-0.2,-0.2,0.0735738625007798,0.0
1790077070.8254452,132961.0,56.776,14.557,165.973,-0.054,-1.434,0.691,-0.857,0.137,0.533,100.933,-36.216,34.2,0.1,0.3,0.0735738625007798,0.0
1790077070.8278,132966.0,56.777,14.542,165.964,-0.046,-1.441,0.746,-0.857,0.137,0.532,100.933,-36.216,34.188,0.1,0.0,0.0735738625007798,0.0
1790077070.908258,132972.0,56.778,14.527,165.955,-0.016,-1.457,0.809,-0.857,0.138,0.532,100.933,-36.228,34.2,0.0,0.1,0.0815362000008463,0.0
1790077070.908374,132977.0,56.779,14.513,165.947,-0.006,-1.495,0.855,-0.857,0.139,0.532,100.933,-36.216,34.188,0.0,-0.2,0.0815362000008463,0.0
1790077070.908405,132983.0,56.779,14.499,165.94,0.001,-1.547,0.922,-0.857,0.139,0.531,100.933,-36.228,34.2,0.0,0.2,0.0815362000008463,0.0
1790077070.908427,132989.0,56.779,14.473,165.927,-0.013,-1.596,1.076,-0.856,0.139,0.532,100.933,-36.228,34.188,-0.1,-0.1,0.0815362000008463,0.0
1790077070.908451,132995.0,56.779,14.473,165.927,-0.013,-1.596,1.076,-0.856,0.139,0.532,100.933,-36.228,34.2,0.0,0.2,0.0815362000008463,0.0
1790077070.908472,133001.0,56.777,14.449,165.917,-0.036,-1.594,1.236,-0.855,0.138,0.533,100.932,-36.216,34.188,0.4,-0.1,0.0815362000008463,0.0
1790077070.908492,133006.0,56.776,14.438,165.913,-0.022,-1.581,1.333,-0.854,0.137,0.534,100.932,-36.216,34.188,0.0,-0.1,0.0815362000008463,0.0
1790077070.908513,133011.0,56.775,14.427,165.909,-0.009,-1.541,1.443,-0.854,0.136,0.534,100.932,-36.216,34.188,0.0,0.0,0.0815362000008463,0.0
1790077070.908535,133016.0,56.774,14.417,165.907,0.0,-1.539,1.556,-0.854,0.136,0.535,100.932,-36.228,34.2,-0.3,0.2,0.0815362000008463,0.0
1790077070.908669,133021.0,56.772,14.407,165.905,0.037,-1.53,1.658,-0.853,0.135,0.536,100.932,-36.228,34.2,0.0,0.2,0.0815362000008463,0.0
1790077070.908854,133027.0,56.771,14.399,165.903,0.058,-1.472,1.766,-0.853,0.135,0.538,100.932,-36.228,34.188,-0.1,-0.2,0.0815362000008463,0.0
1790077070.908895,133032.0,56.769,14.391,165.903,0.087,-1.455,1.869,-0.853,0.134,0.539,100.932,-36.228,34.2,0.0,0.0,0.0815362000008463,0.0
1790077070.908919,133037.0,56.767,14.383,165.903,0.123,-1.415,1.969,-0.853,0.134,0.539,100.932,-36.228,34.188,0.0,0.0,0.0815362000008463,0.0
1790077070.90894,133043.0,56.765,14.377,165.905,0.147,-1.325,2.072,-0.853,0.134,0.54,100.932,-36.228,34.2,0.0,0.0,0.0815362000008463,0.0
1790077070.909285,133048.0,56.763,14.372,165.907,0.181,-1.254,2.173,-0.853,0.134,0.54,100.932,-36.216,34.2,0.1,0.0,0.0815362000008463,0.0
1790077070.916687,133053.0,56.762,14.368,165.911,0.221,-1.16,2.26,-0.853,0.135,0.54,100.932,-36.228,34.2,-0.1,0.3,0.0845362000008463,0.0
